7 0 78 1586 649 0 0 0 1 0 7 0 1 0 2 0 0 0 0 1 0 0 0 1 0 5 33 0 0 1 0 16 1 0 76 0 415 0 2 0 7 1 0 5 41 25 0 8 0 0 359 5 1 85 38 0 0 0 0 1 1 180 0 0 0 0 1 0 0 0 3 1 1 0 7 0 1 0 0 3 0 5 0 0 1 0 6 0 0 76 0 3 0 59 0 3 1 0 0 1
0 49 0 0 2 2 0 0 0 0 1 0 1178 0 17 2 18 1 0 0 0 227 0 20 0 72 1 0 0 0 0 0 0 0 0 0 0 1 397 1 27 0 0 0 2 1 1 2 1 1 32 0 0 662 2 0 0 0 67 1 0 0 0 0 1 0 0 0 0 0 5 0 0 0 7 0 0 12 0 1 77 0 0 0 0 0 0 5 0 5 1 0 0 0 2 0 0 1 0 0
0 165 14 2 16 0 0 0 0 24 103 2 0 14 5 1 0 0 2 1 0 271 0 45 2 0 82 0 1 6 68 1 1 2 0 0 390 0 2 95 5 2 78 1 0 1 1 92 0 0 0 2 2 0 7 0 0 2 1 1 6 29 1 26 12 0 0 1 1272 0 57 0 33 4 348 102 3 97 4 0 0 0 17 0 1 0 3 3 1 0 0 24 4 1 6 15 0 0 1 1
0 4 8 0 0 6 0 0 0 0 0 0 6 1 0 0 2 2 43 0 1 1 0 96 2 13 0 0 0 16 9 19 0 12 0 0 2 2 1 0 0 0 0 0 0 0 0 3 0 6 4 0 0 283 2 0 0 0 0 11 1138 0 0 0 25 0 0 1 0 2 3 0 0 1 0 0 0 5 0 1907 6 0 4 5 0 0 24 0 1 11 2 0 1 2 0 1 12 10 0 2
85 19 1 4 28 4 0 4 0 2 2 0 9 57 67 2 1 0 9 4 151 2 0 1 4 12 358 0 1 217 10 41 1 15 14 94 14 0 1 7 6 0 0 1 17 0 29 16 0 2 67 10 0 0 4 5 0 17 1 0 22 12 2 0 65 2 50 27 1 0 47 85 4 6 2 57 1 79 0 980 22 1 3 2 13 1 78 0 0 183 254 16 0 0 5 3 0 21 1 74
0 9 6 0 0 46 0 6 0 14 27 0 6 4 0 0 6 4 1 0 78 2 0 0 1 0 0 0 2 0 9 97 0 4 4 0 0 4 1815 0 42 0 1 0 2 1 5 4 29 7 3 2 0 65 0 0 3 4 33 0 2 0 0 5 21 8 6 0 1 0 6 0 0 0 44 0 0 2 0 1 1 0 0 2 5 3 1 1 1 128 0 9 0 0 0 0 0 1 2 4
0 0 60 0 0 0 0 2 0 1 3 2 56 0 0 0 1 0 0 1 0 1 1 0 4 0 2249 0 1 0 89 49 2 0 2 0 4 0 2 1 0 0 0 0 0 0 0 24 0 0 6 0 19 1 101 0 0 3 0 4 0 0 0 0 7 0 0 0 0 0 5 0 1 0 3 0 1 9 0 3 0 0 0 0 0 0 3 0 1 0 1 3 0 0 0 1 0 8 0 5
1 19 82 1 6 0 7 3 0 95 1 2 0 0 2 5 0 0 0 1 11 0 1 4 4 30 0 0 1 10 517 0 2 0 5 0 7 0 0 1 178 0 0 18 42 0 0 37 0 0 0 27 0 27 0 0 0 2 25 10 27 4 0 0 160 0 0 16 0 0 1 0 26 0 59 5 0 434 1 655 0 2 0 3 0 0 23 0 0 36 0 48 0 3 3 0 0 3 0 0
0 110 1 1 0 1 0 0 0 199 0 0 0 185 5 1 0 2 5 3 27 183 0 0 59 1 1 2 0 0 9 7 2 3 93 2 511 2 0 10 1 67 0 0 11 0 0 289 0 0 15 0 3 205 1 0 0 1 4 1 9 20 0 0 38 16 0 4 0 0 202 17 3 1 2 35 0 98 9 15 15 0 231 0 0 0 8 0 0 38 5 1 40 0 13 53 5 0 0 0
0 513 1 0 0 0 0 0 0 1 28 0 0 0 5 0 4 0 0 0 0 10 0 1 0 0 1 0 0 0 2 0 0 2 0 0 3 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 1 0 0 1 1 0 259 12 0 0 4 0 2574 0 0 0 2 1 1 8 0 0 0 0 0 0 0 0 0 0 38 0 0
1356 188 40 8 6 0 0 0 0 5 57 2 83 0 1 9 1 2 0 8 0 17 0 201 0 9 44 54 0 4 3 110 0 0 18 11 456 0 0 0 9 1 0 0 0 53 8 0 0 0 3 34 1 7 69 1 0 0 106 0 4 6 0 55 1 1 0 4 7 0 5 0 2 0 20 0 1 31 4 25 1 6 2 1 0 1 9 2 1 1 0 1 15 0 1 0 0 1 0 0
17 38 6 0 0 0 0 0 0 0 1 10 8 0 0 11 1 0 0 0 0 3 4 6 0 0 0 0 1 1 45 1 0 0 2 0 0 0 0 1 1 0 0 27 0 0 0 162 0 0 1 0 0 2 1 0 0 0 0 136 3 0 0 9 35 0 0 0 0 0 48 0 0 0 30 2 0 13 0 2188 0 0 0 0 0 1 0 2 0 1 0 6 0 0 0 1 0 0 0 15
0 28 1 0 3 1 16 3 0 0 0 0 2 0 0 12 1 2 121 1 0 0 2 0 2 0 8 2 4 4 3 0 0 2 0 0 0 0 6 2 253 1 34 3 1 0 0 0 4 0 0 1 0 17 0 0 3 0 4 1 8 0 0 247 2356 0 3 1 0 2 3 0 1 0 21 5 0 12 0 0 0 0 0 1 2 64 0 11 34 0 0 18 0 0 0 0 0 0 35 1
