2 109 47 2 0 0 3 39 1 6 0 33 24 0 0 0 17 0 15 4 1 67 2 0 0 5 0 3 1 0 1 4 0 19 1 0 71 2 0 0 15 6 0 0 391 0 0 32 2 0 0 60 0 333 0 0 123 1 0 0 37 0 24 1 28 4 18 7 0 0 1 228 1337 60 0 0 0 2 0 11 0 0 4 1 49 5 0 1 3 1 0 4 13 2 15 3 91 0 0 0
0 3 1 0 5 0 0 12 2628 0 1 18 0 0 0 14 6 0 2 0 0 0 0 0 0 2 0 0 0 8 0 0 0 0 85 1 0 0 28 0 0 1 83 61 1 13 0 2 0 1 0 10 0 0 3 0 91 0 1 0 8 165 2 0 62 0 0 5 0 0 91 0 181 0 0 0 3 20 0 1 0 0 1 5 91 0 0 0 0 0 0 0 14 0 0 0 0 2 0 2
4 2 0 3 0 2 0 6 9 0 0 2 0 4 31 4 0 0 5 0 0 45 2 0 0 475 4 0 25 4 0 0 22 1556 0 2 2 0 0 0 12 1 3 16 3 0 19 41 0 7 0 19 17 0 0 1 14 5 24 1 102 0 6 5 45 0 0 8 0 3 0 0 23 67 2 0 5 0 0 0 0 0 5 2 2 73 7 1 7 8 0 54 57 0 1 36 16 21 0 69
0 9 0 0 0 0 0 25 0 0 0 27 34 0 0 1 2 0 1 0 0 0 1 3 0 1 11 0 0 16 2 0 5 0 0 0 1 1 0 0 6 0 0 0 5 2 0 0 0 13 0 1963 0 0 1 9 164 0 0 1 2 0 1 0 118 0 0 8 1 0 0 9 6 0 23 0 4 0 2 3 1 0 2 0 3 0 0 0 0 2 1 1635 4 0 0 0 0 0 1 0
0 0 0 0 0 2 1 21 75 0 0 0 223 0 0 1 5 0 2 0 1 748 0 0 6 0 0 11 3 8 0 0 4 3 9 0 0 1 6 0 0 4 0 1 6 0 0 16 1 9 112 1 5 27 3 0 9 1 2 0 15 0 0 0 28 483 0 31 0 13 0 23 6 0 2 0 5 0 20 0 0 0 1 3 135 1 0 0 0 0 1 0 0 2 0 0 0 220 25 0
0 0 6 0 1 0 13 0 116 0 0 5 2 0 0 0 5 0 27 0 0 6 7 0 3 0 0 0 177 17 0 7 0 1 2550 2 0 2 7 0 0 32 67 1 0 64 0 0 0 0 0 0 0 1 2 0 0 0 0 2 382 0 0 0 3 1 0 1 0 7 0 0 1 3 0 1 22 0 0 10 5 0 1 0 275 0 0 9 0 9 1 1 0 0 0 5 0 2 0 0
35 2 0 1 4 0 1 23 0 3 202 0 0 0 0 3 1 0 2 6 0 1 0 1 0 0 0 724 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 670 3 0 0 0 0 10 0 805 0 0 1 18 0 0 2 0 40 0 1 0 3 4 198 0 0 0 1 5 0 2 0 0 9 2 0 77 0 0 0 0 0 0 0 0 42 0 0 0 1 2 0
232 8 1 1 0 0 1 191 0 46 0 0 2 2 0 0 60 0 15 0 0 1 0 0 0 3 0 0 1 0 2 0 0 0 0 18 9 1 0 3 4 0 0 6 2 0 0 1 1 0 7 0 0 1 1 1 3 2 1 0 0 0 0 2 6 0 0 90 1 0 2 19 548 0 0 0 0 1 0 2 0 0 0 0 27 0 2 5 0 0 0 3 4 16 4 1262 11 2 4 1
0 35 0 6 6 0 1 0 11 1 1 17 6 4 0 1 0 0 797 211 0 0 40 3 0 0 13 0 1 0 0 7 1 11 0 0 0 0 0 0 0 603 2 58 9 68 4 8 1 0 0 0 4 34 0 0 3 0 0 1 146 9 0 0 3 1 0 1 0 0 1 0 3 1 0 0 0 1 23 319 0 5 0 0 8 0 0 0 2 1 0 0 0 0 0 0 0 0 2 0
0 43 0 11 1 4 0 7 1 2 0 1 75 6 1 0 4 0 30 0 1 30 0 0 3 0 0 0 4 1 0 0 0 0 0 6 6 68 1 7 57 0 2 7 45 0 4 3 1 0 0 1221 0 1 0 42 6 8 0 0 0 0 3 5 36 0 0 4 0 2 0 0 0 6 0 0 2 0 0 2 0 3 0 0 0 0 3 56 8 2 0 889 39 0 0 58 137 0 0 0
0 0 0 0 0 1 0 6 0 0 0 1 13 0 0 2 0 0 0 0 0 9 6 4 0 13 1 0 0 0 0 0 0 1 1 0 0 0 0 0 2 0 0 0 157 2 0 0 0 0 1 3 0 2 0 3 0 0 0 0 2141 0 9 0 73 0 2 14 0 0 0 0 0 7 0 0 71 0 0 5 0 0 0 5 0 3 0 3 2 0 1 8 27 2 0 12 0 29 0 11
