1.44154963404728 -2.22044604925031e-16 0.451827088535565 -3.25707518198013e-19 1.58656288249912e-17 -7.80846822903627e-18 -1.11556853986146e-16 -1.73865088981791e-16 0 0 0 6.29497092114628e-20 -4.61569957568555e-19 -2.29995563520063e-18 -1.59975199894984e-16 0 0 0.582476220473095 0 0 -6.92480885310435e-19 0 0 0 -1.11611146712144e-18
-1.36809179230481e-16 1.23535682671159 -2.48679516612528e-17 1.62397737444698e-18 3.42185502737771e-18 -1.44594172860909e-17 -5.4222814822841e-17 -1.10522491642343e-16 0 0 0 1.62397737444698e-18 4.29515258935574e-17 8.35531631978442e-19 -1.54610737779112e-17 0 0 0.539212075709862 0 0 3.45270903233336e-18 0 0 0 -2.89188345721818e-17
0.451827088535565 -2.18583373738825e-17 1.3819019151158 0 -6.05244390193794e-17 7.50248303834791e-18 -1.17183654198058e-17 -2.18583373738825e-17 0 0 0 -4.64036944901417e-18 -1.00337926424464e-18 -3.25824042341968e-17 -5.0521435294071e-17 0 0 -1.22976013169347e-17 0 0 0.501258291297584 0 0 0 1.76784308915227e-17
-1.61258033335745e-17 -5.86936641549303e-19 -6.28574030986431e-17 1.18182178622534 -2.85108333917682e-17 1.57896841711956e-18 -2.77861639636137e-18 -5.86936641549305e-19 0 0 0 2.85108333917682e-17 -1.06083030780692e-19 0 -4.85420724590821e-18 0 0 -1.25919134381695e-17 0 0 0.463552530110141 0 0 0 6.40496769576479e-19
-1.79192136039329e-17 1.63987753044647e-18 -1.12097810763984e-16 3.29478524864399e-18 1.33989428046898 2.78795860632638e-18 3.2600965896108e-18 1.63987753044647e-18 0 0 0 -2.30949080774467e-36 -2.09149970515147e-18 0.3951790543788 -9.77723388345864e-18 0 0 -6.48424517497558e-18 0 0 0.49358076484805 0 0 0 1.78869417890007e-18
-1.04795145101527e-17 -1.04795145101527e-17 -6.23886273372963e-18 -1.07083950414008e-18 -2.14247317090735e-18 1.1670566695636 0.441547959353543 -1.22554177737639e-17 0 0 0 -1.07083950414008e-18 7.41566006671175e-18 -2.23241461596143e-19 2.2112944827941e-17 0 0 0 0 0 -4.96155116136606e-18 0 0 0 0
-5.08060105490579e-17 -3.80572942120736e-17 -3.25035427382839e-18 -3.65810236145123e-18 -8.92046302153686e-18 0.441547959353543 1.63014452028505 -3.46896311923334e-17 0 0 0 -3.65810236145123e-18 5.50109568978674e-17 -9.58387813255262e-19 4.59894735828437e-17 0 0 0.619407492185537 0 0 -9.50287004587611e-18 0 0 0 0.441547959353543
-1.20983608187175e-16 -1.44173522963714e-16 -2.48679516612528e-17 1.62397737444698e-18 3.42185502737771e-18 -1.49661415402253e-17 -1.81692759665409e-17 1.23535682671159 0 0 0 1.62397737444698e-18 3.79016066538743e-17 8.35531631978442e-19 1.13704819961623e-17 0 0 0.539212075709862 0 0 3.45270903233337e-18 0 0 0 -1.74663353021527e-17
0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-1.61258033335745e-17 -5.86936641549304e-19 -5.88811822464259e-17 1.47202955616065e-17 1.47202955616065e-17 1.57896841711956e-18 -2.77861639636138e-18 -5.86936641549305e-19 0 0 0 1.18182178622534 -1.06083030780691e-19 -3.4903051316543e-35 -4.85420724590821e-18 0 0 -1.25919134381695e-17 0 0 0.463552530110141 0 0 0 6.40496769576479e-19
7.03246920636171e-18 2.52887032928464e-17 1.87607145223444e-18 9.20029509475408e-19 -8.43059127944979e-19 -9.60484314493183e-18 -1.27148162715626e-17 1.82562340864847e-17 0 0 0 9.20029509475408e-19 1.14412255078735 7.51948294985924e-20 0.406071250438636 0 0 -3.51410960144591e-36 0 0 3.0821887540355e-18 0 0 0 -7.80469044045244e-34
-9.26567013077924e-18 -6.44835307327318e-19 -7.85196659440685e-18 1.46328454530804e-17 0.3951790543788 4.90174278284148e-19 -4.43895490761651e-19 -6.44835307327318e-19 0 0 0 1.46328454530804e-17 -8.85069785302676e-19 1.13731192129108 -4.01148802964543e-18 0 0 -5.90150271474704e-18 0 0 5.60064491902563e-17 0 0 0 4.90174278284148e-19
0 -5.25508835659292e-17 -7.61627175156402e-18 -1.01558243603343e-18 -5.49864931690887e-18 -3.68942821355336e-17 -1.05101767131858e-16 -5.25508835659292e-17 0 0 0 -1.01558243603343e-18 0.406071250438636 -2.45715624309447e-19 1.40635262889673 0 0 0.575321381468336 0 0 -1.32514585656649e-17 0 0 0 -1.86359998373454e-17
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.11418088768984 0 0 0 0 0 0.356676552079725 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
0.582476220473095 0.539212075709862 6.19865027669575e-17 -3.3892123009618e-18 1.76477022655526e-17 -7.1728190301994e-17 0.619407492185537 0.539212075709862 0 0 0 -3.3892123009618e-18 6.37440022486778e-17 6.48933190816893e-18 0.575321381468336 0 0 2.29661971819399 0 0 1.32055571518708e-17 0 0 0 -7.43928629689963e-17
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
-5.32772399044538e-17 2.28972505531602e-18 0.501258291297584 0.463552530110141 0.49358076484805 9.2449949269704e-18 7.00691492628659e-18 2.28972505531602e-18 0 0 0 0.463552530110141 -3.24624470175743e-19 -4.54627736931988e-35 -2.44765560210818e-17 0 0 -2.05892156107712e-17 0 0 1.77422301820068 0 0 0 9.71227482481409e-18
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.356676552079725 0 0 0 0 0 1.11418088768984 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
-6.76228394944461e-18 2.49293324709746e-17 2.92227738154559e-18 -1.75147152188549e-18 -5.49732381374212e-18 -1.66089348671e-33 0.441547959353543 1.873718903948e-17 0 0 0 -1.75147152188549e-18 7.92099780204173e-18 -6.23265530226804e-19 2.23509586301086e-17 0 0 4.62220152693727e-17 0 0 -7.64738288344688e-18 0 0 0 1.1670566695636
