0 0 0 0.682675979216583 0 0 0 0 0 0 0 0 -0.616312512545846 0 -0.838354773470201
0 0 -0.811087559792213 0 0 0 0 0 0 0 0 0 -0.887173409573734 0 0
-0.921996369841509 0 -0.610165249323472 0 0 0 0 0 0 0 0 0 0 0 0
0 0.80276599060744 0 0.699550435878336 0 0 0 0 0 0.721503274864517 0.772497770143673 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0.747083056019619 -0.763065277016722 0.756896184640937 0
0 0 0 0 0 0.905629355693236 0 0 0 0 0 0 0 0 0
0.910134114441462 0.849573417799547 0.857804242055863 0 0.696806458057836 0 -0.65626433561556 0 0 0 0.846155652892776 0 -0.799958761199377 0 0
0 0 0 0 0 0 0 0 -0.799693511566147 0 0 0 0 0 0
0 0 0 0 0.884206001181155 0 0 -0.738470806158148 0 0 0.607372253551148 0 0 0 0
0 -0.744008197449148 0.563927637180313 0 0 0.822001840104349 0 0 0 0 -0.876664355164394 0 -0.844277616706677 -0.586155802360736 0
0 0 0 0 0 0 -0.594719072803855 0 0 0 0 0 0 0 0.876202931045555
0 0 0 -0.844455278594978 0 0 0.512665727059357 0 0 0 0 -0.893456676276401 0 0 0
0 -0.972168516367674 0 0 0 0 0 0 0 -0.821952775469981 0 0.837317502009682 0 -0.925893384846859 -0.630519292782992
0 0 0 0 0 0 0 0 0 0 0.55012294370681 0 -0.651243565953337 0 0
0 0 -0.898097162717022 0 0 0 0 0 0 0 0.968208866543137 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 -0.63054941338487 0 -0.675831199274398 0
0 0 0 0 -0.533764655119739 -0.891204994055443 0 0 -0.53697290236596 0 0 -0.514890660298988 0 0 0
0 0 0 0 0 -0.707953227451071 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 -0.926091015222482 0 0 0 0
0 0 0.564794830279425 0 0.923421514336951 0 0 0 0 0 0 0.972633875207976 0 0 -0.644516798085533
0 0.75777287047822 -0.580333164194599 0.993738342425786 0 0.657986831967719 0.686610201722942 0 0.94875286181923 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0.759061086224392 0 0 0 0 -0.633903077337891
0 0 0 0 0 0 0 0.842558993841521 0.601375843281858 0 0 0 0 0 0
0 0 0 0 -0.9586770106107 0 0 0 0 0 0 0 0 0.728390297852457 0
-0.805890511488542 0 0 0 0 0 0 0.930952516733669 0.542977432021871 0 0 0 0 0 -0.652811359032057
