1 1 2 12 0 0 0 5 0 0 0 0 1 2 1 0 0 0 0 0 2 0 4 0 0 0 9 0 6 8 0 2 0 0 0 0 0 0 0 26 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 73 0 24 2 0 0 2 0 1351 0 0 634 1 3 1 0 4 0 57 0 2 0 0 83 88 116 0 0 0 0 2 0 1 1 0 0 67 6 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 1 1 0 0 0 0 0 0 0 1 1 0 5 3 2243 0 1 7 3 0 0 0 0 0 1 11 0 0 0 0 0 0 0 1 0 1 0 0 48 0 0 1 0 15 0 0 1 0 18 0 0 0 27 45 0 2 1 318 0 0 0 0 3 0 0 80 0 0 584 3 0
47 1 0 1 0 0 0 32 0 0 1 7 0 0 2 0 12 0 0 0 0 0 4 9 0 0 0 0 247 0 73 19 1 0 3 62 0 64 0 0 0 17 20 216 18 0 1 9 72 0 0 3 5 7 14 3 1 7 8 1 4 90 0 31 15 0 4 0 0 1 1 4 0 0 0 0 0 1 0 1 2 184 16 843 80 0 0 0 0 29 0 276 0 0 2 0 4 0 12 3
8 2 9 0 0 1 1 31 1 0 5 1 140 2 3 0 28 0 1 0 189 0 1 0 0 0 0 0 0 0 0 1 5 32 0 6 5 1 0 0 4 0 4 0 5 5 1 0 2 5 0 0 3 0 0 1 2 1 1 0 0 0 0 0 0 1 1 64 4 20 5 0 16 189 0 10 0 0 2 0 26 46 8 387 0 0 2 17 0 182 15 0 2 4 0 1 0 1809 3 0
0 4 0 0 0 0 10 7 0 1 1 2 10 0 1 0 0 0 0 4 0 0 0 0 1 8 127 1 63 0 0 1882 1 0 0 17 0 0 0 0 2 26 817 4 22 0 0 0 0 0 1 1 0 4 0 2 6 24 4 0 1 0 0 4 0 0 0 0 7 1 11 194 8 0 2 0 9 1 3 2 69 0 5 256 0 13 1 0 0 3 0 43 0 0 0 0 4 1 19 4
52 31 1 14 0 0 0 20 0 5 0 4 0 0 0 0 4 20 5 1 321 0 0 779 4 2 13 1 1 12 143 1 0 0 0 1 0 1 4 1 1 14 2 226 10 34 9 0 0 0 3 1 0 1 0 1 7 0 0 0 0 0 1 26 0 1 0 1 0 7 0 0 1900 0 1 0 44 1 1 1 87 0 2 0 5 3 11 0 0 2 0 1 3 0 3 3 7 1 5 129
1 0 0 0 0 0 0 21 2 0 0 0 5 2 0 0 0 0 0 2 1 0 0 4 0 1739 121 0 0 0 0 9 11 24 2 21 23 2 0 95 1 18 1 296 47 0 0 2 5 4 1 4 4 0 86 206 1 5 77 3 0 2 25 0 0 1 524 0 4 102 43 0 0 0 1 0 1 0 0 5 1 4 0 3 22 4 0 0 0 2 0 0 2 7 0 0 2 1 1 0
2 0 0 0 0 0 0 3 0 0 0 3 0 0 0 3 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 389 0 0 0 0 2 0 0 0 1 0 0 0 0 1 1 8 0 0 0 0 0 3 0 0 0 1 0 0 0 0 0 0 0 0 7 0 3 0 0 0 0 0 0 0 0 0 0 0 2479 0 1 0 1 3 0 1 6 0 0 0 0 0 0 0 88 0 0
0 0 0 0 0 0 0 2 0 0 0 0 3 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 1 0 0 1 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 1 0 5 0 0 0 0 0 0 0 0 0 0 3 3 0 2573 2 0 0 0 0 3 2 0 0 0 0 0 1 78 0 0
305 2 8 31 8 8 0 18 1 1 2 1 0 0 2 3 1 1 0 2 1 9 0 36 0 0 4 0 1 0 24 5 16 1 0 27 2 0 0 0 0 2 0 1983 7 1 2 2 4 1 4 0 0 2 4 0 0 0 32 0 0 2 8 25 1 0 13 0 1 0 2 0 0 0 0 17 0 3 1 0 0 23 3 8 2 3 0 0 0 0 0 0 0 0 2 0 6 0 1 2
24 11 40 9 0 6 0 52 1 5 1 4 0 1 22 20 9 1 1 0 2 390 25 611 1 6 17 12 8 6 65 4 0 0 99 5 3 0 13 0 4 122 0 236 21 0 16 0 5 10 13 0 0 0 0 1 0 1 5 2 0 64 0 1 6 0 68 1 0 14 1 0 1 0 5 2 0 0 0 0 7 45 232 2 8 2 7 0 2 46 2 0 1 0 1 1 3 9 15 88
3 0 6 1 0 2 0 6 1 0 81 1 0 0 3 0 1 0 0 5 0 1 0 0 6 4 31 0 8 0 1 45 0 0 0 38 1 43 0 0 0 0 0 127 8 0 38 0 0 7 1 0 0 0 0 4 0 0 11 170 0 2 0 3 23 0 346 0 2 2 1327 0 1 6 19 0 0 1 0 1 5 27 82 158 361 2 160 1 1 2 0 1 0 0 1 0 6 0 9 0
17 5 7 0 0 25 5 0 2 60 5 1 526 0 9 0 2 6 0 39 0 13 0 1 9 16 18 0 0 1 177 0 0 1 0 9 1 0 0 0 3 225 5 5 31 4 0 1 9 0 1 0 2 0 0 28 4 14 39 3 0 0 1 2 3 1 52 7 0 7 39 1 24 210 5 0 1 11 0 5 6 0 51 51 47 332 5 4 1 16 2 349 22 7 9 2 148 2 85 0
10 28 12 28 0 34 7 53 0 1 0 48 9 0 21 0 1 13 0 6 3 0 0 0 1 2 8 2 0 0 0 0 0 1 0 2 122 0 5 0 4 14 1 1 126 0 0 0 0 3 4 1 0 0 0 0 14 16 30 0 2 0 1 7 0 22 0 1 3 1 2 9 9 0 0 0 0 4 0 0 311 0 1 841 0 0 14 17 0 6 0 0 1 0 0 0 1 10 117 1
8 0 27 2 1 0 1 12 1 6 15 107 1 5 1 0 0 130 1 8 7 7 22 5 4 0 3 15 0 1 5 15 10 0 6 101 9 107 3 5 2 23 37 56 178 0 0 29 19 0 0 0 22 0 0 11 37 10 1238 13 2 5 109 2 52 80 62 3 2 1 27 1 15 19 0 0 0 8 0 2 20 36 0 30 4 40 9 1 9 0 1 0 0 0 12 0 0 17 14 0
0 1 25 126 1 0 2 0 1 1 3 133 157 0 5 0 8 2 0 1 0 1 0 0 2 0 113 1 6 1 327 9 0 0 0 16 2 1 2 0 0 2 137 1 21 0 21 1 4 0 0 0 11 4 0 0 2 11 511 2 1 1 1 100 47 0 283 0 0 5 388 21 2 0 0 8 0 22 0 0 81 144 0 2 0 6 4 0 0 10 5 21 5 0 3 0 1 6 3 113
