1 136 80 0 5 2 5 79 52 4 6 0 0 0 2 49 0 0 14 69 0 1 7 0 10 1 0 0 0 10 44 1 3 1418 2 1 0 3 6 0 3 1 7 0 0 3 0 35 130 0 2 50 9 0 0 0 1 193 35 54 1 0 0 7 0 75 195 0 5 410 0 0 1 35 2 0 2 7 0 17 2 2 27 10 77 11 114 1 0 0 0 6 0 2 4 6 13 0 8 9
0 41 14 0 0 14 0 16 1 13 0 0 0 79 0 0 1 22 10 10 0 0 0 0 0 0 1 0 0 2 20 0 1 0 4 114 0 6 0 0 1 0 0 0 5 0 10 3 0 2 0 2 0 0 0 0 3 0 0 0 0 0 0 0 0 4 8 1 0 599 0 0 8 11 0 0 0 1 4 0 22 0 3 0 77 0 27 1 0 0 0 0 0 11 12 0 0 3 0 0
0 0 1 5 103 0 1 1 2 0 0 0 0 0 2 0 0 0 0 0 3 2 1 0 0 0 0 0 1 7 0 0 0 0 0 5 1 13 65 0 0 15 5 63 20 6 0 13 120 59 7 1 0 5 6 49 6 3 1206 432 2 0 1 3 0 3 0 0 5 152 5 222 0 2 1 0 1 11 0 40 4 1 38 0 1 7 1 0 0 0 0 4 0 12 93 0 0 1 2 27
2 62 0 0 0 0 3 0 14 1 1 3 0 0 1 2 0 0 32 1 0 90 0 0 2 0 0 15 0 0 0 0 0 0 0 6 13 48 2 0 0 0 2 0 4 1348 1 6 0 2 1 19 3 9 55 34 0 0 686 20 1 22 2 2 4 12 11 0 0 12 0 2 0 1 0 0 6 3 0 0 1 1 178 0 1 0 0 0 0 3 2 0 0 40 6 2 0 0 1 5
0 1 0 26 9 0 9 108 10 2 2 0 0 2 25 59 150 93 28 14 32 14 0 14 0 9 1 13 1331 0 1 0 2 0 2 0 0 2 0 2 0 0 1 1 4 28 0 0 34 7 0 1 11 0 0 2 1 0 0 83 48 8 0 4 0 19 93 0 0 631 1 3 1 0 2 0 2 0 2 11 4 0 3 0 0 9 96 0 0 12 4 2 0 13 2 272 118 0 27 149
2 317 1 0 0 0 13 79 3 1 0 40 0 0 1 1 0 0 0 1 4 92 34 0 1190 77 0 93 0 0 0 0 0 1 0 5 0 3 2 5 0 0 0 0 0 79 0 0 0 0 3 13 0 1 0 5 1 0 0 19 57 0 0 3 0 64 23 0 0 63 0 649 0 111 1 1 0 88 7 104 10 3 1 12 141 23 3 0 1 0 1 4 117 4 0 0 0 21 0 8
0 0 1 209 0 0 0 16 75 0 0 0 0 0 1 8 2 0 223 4 10 16 2 3 0 0 0 4 0 16 6 0 1 0 1 5 0 28 3 74 2 0 0 0 0 1 1 1 85 21 0 0 2 94 0 0 1 1 266 1 0 6 0 1 0 4 3 1 2 2 1 449 1 136 0 0 0 30 0 482 0 15 25 1 0 6 137 0 4 0 0 1 2 4 1 0 0 1 0 1
5 64 3 0 11 0 5 2 6 1 0 7 17 0 0 1 0 0 0 0 0 1 0 0 0 0 0 8 0 0 1 3 0 0 0 1 0 2 1 0 0 199 2 109 170 1 23 0 47 74 0 3 1 723 0 2 0 1 286 17 4 4 0 0 0 0 18 4 2 6 0 3 0 4 1 207 4 0 1 0 76 0 2 0 0 7 0 0 0 9 4 1 2 96 17 0 0 0 24 36
0 0 1 1 1 1 0 5 7 0 0 0 50 1 0 0 0 1 9 53 4 0 0 0 0 0 11 8 0 0 18 2 0 0 1 2989 21 1 0 0 2 27 0 0 0 5 2 0 0 0 0 0 0 3 0 0 1 0 0 3 0 112 0 0 37 0 2 2 0 0 1 0 0 0 0 0 2 27 1 1 40 24 0 0 0 0 26 2 0 0 0 0 0 9 107 0 0 0 0 5
0 51 3 0 1 3 0 17 10 2 0 3 0 792 0 1479 0 0 0 0 3 0 0 2 0 0 0 0 0 33 82 3 1 130 3 43 0 4 4 0 91 5 0 0 0 18 0 0 3 1 0 0 40 0 0 0 56 40 9 0 0 0 0 0 11 9 84 0 0 1 11 1 5 36 0 1 36 3 1 0 2 1 7 0 1 0 15 1 0 1 1 0 3 1 0 19 21 3 0 37
