1.278017228628146373e+00,1.045451543773623761e-03,3.573286682398843332e-03,2.839319261985197296e-03,8.786427405776274426e-04,3.989337185234686015e-03,-8.166605778687748354e-05,-1.214819701022520427e-03,-1.700347101798209970e-01,-1.987158616149971024e-01,1.751671490428700906e-03,-5.055940782373907934e-04,2.154562112773897916e-03,-8.684531409617902986e-02,-1.801899103323964246e-01,3.173995411819784097e-04,1.592066028540803022e-03,6.237677748556220980e-03,-1.477786202662286219e-01,-1.356159420249205272e-01,-7.785280698094482719e-04,7.021530426790442182e-03,1.360782665672121859e-03,1.176867986608742030e-03,3.779442853384562713e-03,1.464451980833066536e-03,-1.724608098254937216e-01,3.782172542337502909e-03,-3.557768011241911588e-04,1.461494812824505000e-03,1.626553088793662727e-03,2.301013525670005111e-03,7.275497590153066300e-04,-1.162891803160092568e-03,-8.541670209030197353e-04,-1.407815582714124760e-03,5.153814666817341412e-04,-9.265408245417713429e-04,1.880533970992268348e-03,2.637969321495762295e-03,6.662625180924453949e-04,1.803206563544124900e-03,7.780658723430698351e-04,2.595521523967105754e-03,-1.007153933068731408e-04,8.064778009253099032e-04,-1.079773504677356780e-03,9.925080050226268644e-04,3.571831306478858055e-03,1.848097642916022004e-03,1.379852313913778640e-03,-3.230681793800573617e-05,4.184066223797772914e-04,-8.178844429532432627e-04,2.613087149442384948e-04,3.016226379256696684e-03,1.457515368456637483e-01,1.768887737352002176e-03,-9.166790638390152337e-04,7.642640794992414588e-04,4.427033467369145370e-04,-3.135307323267062904e-04,-7.195948023098411176e-04,2.123382770282152780e-03,3.179871313651432864e-03,-3.301756391138098781e-04,1.862691314199075481e-03,-8.270747795593766383e-02,6.207087292627249493e-04,2.143783985821295490e-03,1.528316565787595969e-04,9.858573641760822251e-04,4.943366732856541764e-04,1.079157262520932152e-03,2.282112614413834683e-03,1.673996540819869218e-03,1.389469255325167856e-03,1.874891464628243923e-04,-2.006372499158084848e-03,1.560904966989974099e-03,3.579649254492499842e-03,1.044947147764149287e-03,-4.718868751511600648e-04,1.508024108063989351e-03,2.598067959075399305e-03,2.707956160548316907e-03,2.988774002449064854e-03,2.921270135859525569e-03,3.100462850706666145e-03,1.462313341517822293e-03
1.045451543773623761e-03,8.330758133369503549e-01,5.213393821169310695e-03,1.116244801701809499e-03,-2.942951332152215962e-04,1.511739234940303562e-05,2.665393001965027375e-03,-1.857901403588756400e-05,-4.597703604899879286e-04,1.614204035061428760e-05,1.591722688942944419e-03,-6.575614084209499208e-03,5.828132376708566875e-04,1.026919828463991047e-01,-3.365793147328275726e-04,-4.193533133997819906e-01,6.826810283898871422e-03,2.848189755001056568e-03,-2.650358620379894819e-03,1.433243165126097101e-03,-6.459466565183750140e-03,-7.006766878712304735e-04,-1.639217255104942483e-03,-3.749829253600015107e-04,-3.024952803538927260e-04,-1.341062414006806772e-03,4.877653472692224795e-03,1.896479407461382737e-03,-1.725309591915098924e-03,-1.302739670071790341e-04,5.227717138605518336e-03,4.412183905599897232e-03,4.241479502699169873e-03,-3.143571340422350742e-04,2.987335566148826855e-03,-9.025265647615332868e-04,5.827487051687734940e-03,8.919543053965653823e-04,2.672021449357738204e-03,6.114957141907504702e-03,1.985293342454669610e-03,1.309976030614223201e-03,1.773165388405204641e-03,2.941692578636843827e-03,-1.074058416871174065e-01,1.021850928359692651e-03,-2.290759808067754488e-03,6.174339919846578290e-03,-7.767876866709626325e-04,4.795010916235832588e-03,2.236457863088983818e-03,1.186299146588689355e-03,2.948215135206971177e-03,4.050981554778334756e-03,3.976070555022914732e-03,7.535296609065162158e-04,-6.298942461488023226e-03,9.729413792684737852e-04,3.168106252967275126e-03,2.081800433244218682e-03,-2.433903508839095273e-03,2.620400538312589542e-04,2.701792951822658620e-03,2.289162535345713636e-04,9.061885909958795589e-04,1.678657801968109608e-03,7.570211597747368180e-04,1.969086483125253011e-03,-1.717710836026991456e-03,2.954993455887594111e-03,1.903495404045491999e-03,1.782579112411393409e-03,2.729026539015338721e-03,2.504933521482386773e-03,-4.122096759317186825e-03,4.430721585087614087e-03,2.263916104704160638e-03,2.064144631107234142e-03,-4.589389682721239060e-03,1.700100946251151832e-03,1.506406277286456881e-03,-1.148553664702711783e-03,3.378279179870097640e-03,-2.260458168719346184e-01,3.984978728905372823e-03,2.075674625558245404e-03,3.389156672771647359e-03,3.279414155386708302e-03,3.956534472302209761e-03,2.410887906993390128e-03
3.573286682398843332e-03,5.213393821169310695e-03,8.777227215969559682e-01,-1.015334066542917342e-04,-1.460751960197052227e-03,-1.873452709704646890e-03,1.174624357347538693e-03,-9.031570036330034299e-04,2.557209490743875616e-03,3.246042752841193663e-03,-1.931747557332144927e-01,-1.233800071860199172e-03,-1.532779176387338935e-03,1.971002246406548288e-03,2.317405617194058260e-03,4.698245397139694593e-03,3.213181479826390709e-04,6.848206353423029035e-04,2.305240686860849514e-03,2.495038756394133729e-03,-2.933119615899519843e-03,-1.672041852042654726e-03,-9.390324439990211606e-04,9.584369183750999360e-05,7.089487856645071417e-02,-1.682523716035487851e-03,2.919423221501270867e-03,6.325262665169480592e-04,1.487104013226301941e-03,1.486662041363171274e-03,1.155620675310111648e-03,2.303792896823332538e-04,8.983440457557170626e-04,1.332293562562619771e-03,1.156941236200925878e-03,2.567129431113835195e-03,-1.588209388740440819e-01,3.769502383667600823e-03,1.643905615923587932e-03,-8.256005320460684535e-04,1.826627119088626648e-05,5.588166998274009560e-04,9.659266785757117391e-02,-1.036083041139453532e-03,1.336354203354950167e-03,-3.983400366973798468e-04,-3.603802466793628190e-03,-1.648090933375618607e-03,-1.711433812125964619e-03,1.236664783304151037e-04,7.979484473621250304e-04,-1.364534738137260662e-03,6.589913561248704173e-04,-3.890227573353121824e-04,-2.899326960598170048e-04,-2.603728994981287931e-02,-1.629028933143596711e-03,-9.125566067464170594e-02,7.330050141488081081e-04,-6.816491458884813004e-04,1.118677793807046073e-01,2.322382004702604197e-03,1.943304311155032160e-03,1.568707255308286579e-03,-2.001136161222453504e-03,3.405292245616756835e-07,9.333770722718824804e-04,9.403158772135488145e-04,1.256098865526379497e-03,-3.724817054880143891e-03,-7.726722862599895263e-04,-3.556837231076599888e-04,-2.788293295884426183e-03,-7.464561942172570196e-04,-4.232754132440421507e-04,-4.261535317185761486e-04,5.111619994614816694e-04,-1.730022249945687984e-01,-2.888584462080577391e-03,-1.453328908006681630e-01,-7.358217321494438289e-04,1.483366121569101859e-03,9.770977253523529561e-05,3.399252495295408596e-03,-7.115232265113469352e-04,-2.523423126674369894e-04,-9.067954384019167192e-04,-5.836802087824769251e-04,-5.761867596366841921e-04,-1.652577014797251831e-01
2.839319261985197296e-03,1.116244801701809499e-03,-1.015334066542917342e-04,1.085721866210231479e+00,-1.786684034607810730e-03,-1.020156845026143171e-03,-3.442814104231144319e-03,1.821184401847668203e-03,2.099191845575969738e-03,2.039206157136818753e-03,5.497267754650432547e-04,5.549859596309837531e-04,-2.333271539390272074e-03,3.233874436271277756e-04,1.282591483501806543e-03,-1.128279352647302896e-03,2.127725629674943712e-03,-8.117596028515942919e-02,2.955070479249388184e-03,1.060501289494687489e-03,9.328042258042552881e-02,-1.100515626996370622e-01,-1.869877885863146334e-03,-1.398226185135052714e-03,1.795252021980899742e-03,-2.102434047941432738e-01,-8.864955562033478668e-05,8.917999750468708076e-02,-3.418265733747947901e-04,-1.353509649233569602e-03,-1.543462739165323561e-01,3.126075850394601386e-03,1.737184732682195420e-03,1.359068349825473662e-03,3.618426253797103666e-03,2.648436794588373937e-03,-9.254742619275923773e-04,5.934803265244205286e-04,-1.050224540694674356e-03,-1.388454194741123087e-03,1.334060706135473855e-03,-1.494402027509525999e-01,-3.335240485644550565e-04,6.300905576272325089e-04,6.614122197171839026e-04,7.715714398025836501e-04,-9.992945791074947775e-04,-3.154680006552118641e-03,1.717853448028415454e-03,3.061953809861176021e-03,-1.766508237132934566e-03,-1.768539787653265706e-03,3.920619991745079693e-04,1.728754545255589909e-03,1.442662754713246913e-03,-9.057568822521079588e-02,9.504867323998014575e-04,-1.025253777509846642e-01,2.235516666414048674e-04,-3.330703478611964801e-05,-1.341304340186768706e-03,-1.752056762360786632e-04,5.750626066007614740e-04,-1.952714325426014403e-03,-2.273697733362759713e-03,1.107993535388247883e-03,-2.960127930748515483e-03,-1.550514683332727441e-03,9.688912003378473761e-04,-3.468443108218232100e-04,1.404366686668504600e-03,8.372168188621754992e-02,1.837378819055337197e-03,-1.653731671064905765e-03,2.226664429089625970e-03,-2.674927918419501161e-04,2.078594810555866798e-03,2.382679485372571088e-05,2.658978189402695560e-03,6.850814173635540183e-04,-1.540035704092690694e-01,-1.563071120216422694e-01,-1.270950516879633570e-03,6.953456745266781017e-05,-1.928646359386412346e-03,-2.411091750740960472e-03,-1.919811087376095942e-03,-2.410568227829762086e-03,-2.018713703288593699e-03,1.312840447126859857e-03
8.786427405776274426e-04,-2.942951332152215962e-04,-1.460751960197052227e-03,-1.786684034607810730e-03,1.000975782634197619e+00,-3.878964553820001080e-03,2.798096832006749003e-03,1.393029440441844510e-03,2.692228998042330273e-03,5.697840165975004515e-05,-6.066102153256822463e-04,2.773789267141807077e-04,-4.000848671946534707e-01,-1.688510137788004585e-03,2.449769815894321258e-04,-3.654763425706296278e-03,2.357909473328973719e-03,3.724047723827554179e-03,-3.455792983807506012e-03,-1.978594550733261698e-03,8.007761800978961285e-04,-2.044538873948860587e-03,-9.008279797478560731e-04,-3.042215883833478962e-01,-1.716702965385763589e-03,3.223182911544143336e-03,-3.901367152782568917e-03,5.571365556299517734e-03,-2.273265067651152049e-03,2.059389561933016623e-03,1.696439070906451824e-03,-3.236100611124657282e-04,3.738750208753408542e-03,-3.220337691979227617e-06,1.100004345279606468e-03,2.735261274653819769e-03,-1.679476657034977699e-03,-2.652593951422546397e-04,3.895943622568464248e-04,4.072485308586964396e-04,2.056947169895931900e-03,1.210266136567317774e-03,2.571805230357126961e-03,1.469506071947686721e-03,-1.107163023073262685e-03,1.606402439191122102e-03,1.547219481152384713e-03,6.868164067620684612e-03,1.061282193408784498e-02,1.423186883136938041e-03,2.018801221775932443e-03,-1.912676285305564203e-03,3.513087275625603203e-04,4.200678817431607003e-03,-4.510626179911826541e-04,-1.287533927375847766e-03,4.958596490644183929e-04,1.382713034468253596e-03,3.909088013744794164e-03,2.664114376801169672e-03,-3.147517535175448512e-03,2.012080384221886370e-03,1.783115360132368201e-03,2.811563987136372206e-03,5.287256828878320741e-03,2.667338441710519724e-03,2.513293481046867048e-03,-2.855206887056861449e-03,-2.592488023143380872e-03,6.098676986598551911e-03,5.105719008194840522e-03,5.613860074732320189e-03,1.751370020337469045e-03,-2.392906684172310585e-03,2.907058788842280250e-04,-2.276557979968925251e-03,-6.322214724372732415e-03,3.685901771460985913e-04,9.957880528347205404e-05,7.788843711550152288e-04,5.553834261301055994e-03,-2.362678212598391528e-04,-1.426378991682214926e-03,-2.486437248915967786e-04,-1.753875475853438060e-01,-2.906600747399114889e-03,-1.772166813759218640e-01,-2.543918525831636961e-03,-1.739013904076323613e-01,1.473185185771616959e-04
3.989337185234686015e-03,1.511739234940303562e-05,-1.873452709704646890e-03,-1.020156845026143171e-03,-3.878964553820001080e-03,8.700093509222524002e-01,3.186113500701746523e-03,1.326585104297979241e-03,4.314605473356069622e-03,3.138968047067602213e-03,-2.761892751255187566e-04,-1.950718353509343916e-03,-3.256805181631172719e-01,3.198519525214513735e-03,2.846520137220673579e-03,8.648829392586120535e-04,9.123554619333830397e-04,-3.319551275211856571e-04,-3.680284201930666011e-05,3.015582573902152522e-03,-2.987387857006755260e-03,-6.230803131840023093e-04,-6.348329380405370870e-02,-1.496022198509613932e-01,-1.170705552924190557e-03,4.654213520329250967e-03,2.717482105152379656e-03,7.403669608554153993e-03,1.801270703867699583e-04,2.599321165827245522e-03,3.837507024545236487e-03,-1.786025922168966301e-03,1.965730843158668053e-03,4.359765374755384288e-05,-6.851527048639101478e-04,4.808565791424228991e-03,-8.227775557808516931e-04,-2.949353470330557422e-04,5.753433664330727653e-04,-4.820708976585938031e-04,2.581197094644948047e-03,1.941564242749890942e-03,3.520752477343226401e-03,1.301500361368676333e-04,-3.240578890643106610e-04,9.358356256378569382e-04,9.818776219486335770e-04,4.715493605037193378e-03,9.191829445814168886e-03,-5.348882895727442204e-04,2.565428314668465569e-03,9.596988030364331798e-04,-2.178754447268926788e-04,2.693458163119249148e-03,-3.871093511964067641e-04,-1.234401878287255810e-01,-1.567598104898623116e-03,1.801229892069097956e-03,3.454878791074849492e-03,2.112653433501949975e-03,-2.651271579471807093e-03,1.230563655261713218e-03,8.142111564811999741e-04,2.494305941120106371e-03,5.802591590910043291e-03,1.842534757252769660e-03,1.179205626886780560e-03,-2.642385592608793334e-03,-2.239025512167624240e-03,5.037000930353723559e-03,5.150941669211563795e-03,3.504085822831804527e-03,5.990934791504602805e-04,-3.729115609955397574e-04,-1.051146987404740743e-04,-3.145489508591876090e-03,-4.543664994660519089e-03,6.375258350806763119e-02,-4.174524495744834710e-03,-6.007185047506169310e-04,4.586956274491097926e-03,8.068868644005415276e-04,-4.374538119709641261e-04,3.205916171315984354e-04,-1.290558543961596583e-01,-2.579491279138807717e-03,-1.365383800582273544e-01,-2.477493451301381565e-03,-1.595787217825296034e-01,7.180200724262786110e-04
-8.166605778687748354e-05,2.665393001965027375e-03,1.174624357347538693e-03,-3.442814104231144319e-03,2.798096832006749003e-03,3.186113500701746523e-03,3.514129911913305149e-01,9.657694331010903670e-04,-1.343212053545989786e-03,-4.539602912851846092e-04,4.239985744413986984e-03,4.239247508380877133e-03,1.394517146261495819e-03,1.580038387249721086e-04,5.623204367439968128e-04,3.780011291048834994e-03,-1.980676040492943750e-04,-1.967598953087672242e-03,7.098783996883481148e-04,4.630604830978371804e-04,2.193225626324898665e-03,-1.237670214464853822e-03,-2.198963536287101492e-03,-4.079861475799316127e-04,-1.135563793289502965e-01,-4.212447973934278517e-04,-3.005552200671855745e-03,-7.888158807037875045e-03,3.783777900143889218e-04,1.250171824804584449e-03,-6.097416637747983797e-04,2.554091455889073107e-03,2.799664375478720484e-04,4.154205648991613061e-04,7.145899862122361825e-04,9.831531591383698646e-04,3.612310358400751872e-03,-5.582359038824273719e-04,1.328822277439240267e-04,-4.146698300758182125e-03,4.326269891262630313e-03,2.345268306887382873e-03,4.802702460179544483e-03,2.276362218828356567e-03,3.807920863703402863e-03,2.896336442057297674e-03,-3.132834650912917022e-03,-9.684278967287948681e-02,-3.043204198864303805e-03,1.343714611228294950e-03,3.429034745402427357e-03,-7.921351610076411698e-02,4.835015499535162166e-03,6.557736194339834797e-03,6.958425218159178943e-03,1.990810849119269230e-03,-4.002187511795161955e-04,-7.207972904522149879e-03,-2.108204709427781518e-03,4.519563815447480253e-03,4.293076505562775508e-03,-6.680823078939644548e-03,6.052820934160691065e-03,4.887722825751676398e-04,-1.574742365664142264e-03,-2.608546511770394941e-03,1.777114474272809821e-03,6.963788964967616499e-03,9.882515364596916596e-04,-4.702255702646776503e-03,-1.035284233502469786e-01,-3.356638009820223957e-04,4.933135458602200436e-03,1.134896698423365567e-04,4.369500721700306082e-04,6.068674079522644142e-03,3.892617355407703827e-03,3.639678257314931872e-03,4.893039849900945697e-03,2.371718683168303702e-03,-2.591170419785043377e-03,-3.728080799224152940e-03,2.383230553583762668e-03,1.059552635858268662e-03,-8.332403469353059076e-05,2.495453655678721945e-05,2.695311818605768822e-04,2.504081495960374130e-04,1.190722583416896623e-04,5.590449242388159830e-03
-1.214819701022520427e-03,-1.857901403588756400e-05,-9.031570036330034299e-04,1.821184401847668203e-03,1.393029440441844510e-03,1.326585104297979241e-03,9.657694331010903670e-04,1.119901380539110924e+00,-3.350395591724618350e-04,-4.014218833794254947e-04,-1.652340431440182389e-01,-3.989570667734764734e-04,1.881388356236392712e-03,-6.214357133019103108e-04,-4.034986848097025071e-04,-4.169774066838017766e-04,-8.669129332416757342e-04,-7.372337521699171003e-02,-1.209987151320114900e-03,-8.814176872825672370e-04,1.015144919057053277e-04,1.197337204897908894e-03,-1.810646729802042757e-03,1.827274190241379983e-03,1.423769711729021715e-03,5.709456166141048308e-04,-1.297338696283159478e-03,-3.632216963435905017e-03,-2.211810473342583350e-01,7.853815602819988473e-02,2.928274143534392512e-03,-9.081047072630323925e-04,-4.922153059013806720e-04,-1.060703489526762522e-01,-5.727377561040142805e-04,-3.198161549762192513e-04,-1.471158630124125809e-03,-1.521870615941740279e-01,7.956352586128767135e-04,2.008648315843056600e-03,-4.699079375614309832e-05,8.099448304889893691e-04,6.671685649336943271e-04,1.144504699782674263e-03,9.977637492996637466e-05,-4.213127151257861375e-04,8.579389679899499530e-04,-7.402186822607982651e-04,3.804207563428542958e-03,-1.031660094031649003e-03,2.680647273709442242e-04,3.043019823371379971e-04,7.015704210899915364e-04,1.172042205253428929e-03,3.624653899580169069e-04,3.759246217037987676e-04,4.970442991292001221e-04,-4.227454570225179530e-04,3.240230078758139093e-03,1.415835054606251540e-04,1.674280830008830325e-04,3.601391197364322595e-03,2.804259205302739612e-05,1.188658278882378768e-03,3.726685531553455204e-04,1.575906618062388994e-03,8.798607286758268128e-04,1.108209049785264643e-03,-4.686308697133790505e-04,2.038620246390393433e-03,-1.230655092104495025e-03,-8.432411147303012135e-04,2.630305877674504571e-03,8.010962040024515981e-04,-7.401915442198009126e-04,4.320011976566604612e-04,6.534985421260332272e-02,-3.321742263216933416e-04,2.435178785144833345e-04,-1.499789448536706093e-01,1.313297721915022715e-03,1.702714347331779577e-03,8.275722009177078698e-04,1.173001669673483862e-04,1.587003502729017078e-03,9.421484191851544352e-04,1.331717520209715856e-03,1.197801939479204141e-03,1.464939974849111546e-03,-1.021992279516697327e-03
-1.700347101798209970e-01,-4.597703604899879286e-04,2.557209490743875616e-03,2.099191845575969738e-03,2.692228998042330273e-03,4.314605473356069622e-03,-1.343212053545989786e-03,-3.350395591724618350e-04,1.084306375344426199e+00,-1.725575712851308390e-03,1.837478956630797609e-03,-2.563801110986831046e-04,3.652268953529535893e-03,-1.215639065978222355e-01,-1.325775145710043164e-03,-7.528134800344420639e-04,1.125628044639054434e-03,2.138766629823676563e-03,-1.357010589076179941e-01,-1.226724391547358017e-01,1.475774399992535848e-03,4.692707683727895436e-03,2.069841154583202791e-03,1.807794196379590912e-03,1.250982366057815228e-03,1.007142347343019948e-03,-1.649018789861460233e-03,1.540403021531407818e-03,3.452439485829403472e-04,6.189416448048582929e-04,1.916231316635211551e-03,8.041490054931516029e-04,5.914083084518042188e-05,-5.540184126458559417e-04,-1.467142905814784563e-03,-1.465385889004194031e-01,1.605237111523346357e-03,-2.436695167727809404e-04,2.332961045984054387e-03,2.784529654554581107e-03,8.295500585103909473e-04,1.788210935615247099e-03,6.038725209277145739e-04,1.526177808085256351e-03,-1.476314504019052678e-03,1.243361144484237193e-03,2.121457911613211988e-04,2.071207035454267383e-03,1.825801842008300049e-03,7.234268529616111679e-04,1.566539348465641364e-03,4.466838516581541209e-04,-1.062056196104276803e-04,-1.050703051911070114e-03,-7.636392914222089943e-05,2.378959856658573006e-03,2.954656066495787124e-03,5.749703492173388088e-04,-4.128039411845658285e-04,1.134928918957995962e-03,8.075978133830309181e-04,2.404005694311868435e-04,7.700429148597635453e-04,1.998744915698645597e-03,2.129423581022386099e-03,-2.114081050644132302e-04,2.104800362098192563e-03,8.976233657449589343e-02,7.039942918300291048e-04,2.005274677588311447e-03,2.809997908581292943e-04,8.600650152946263775e-04,1.990181723991002721e-03,1.273183159189816057e-03,2.231769076852344567e-03,1.099033034992123042e-03,1.108181538813737734e-03,6.008756428495275800e-04,7.953472826457263362e-04,1.192824848570171910e-03,2.455022193784982699e-03,6.277507460019078698e-04,1.491309130619993841e-04,8.051830156565480037e-04,3.215046750766947358e-03,2.948245910968096909e-03,3.402985023871020909e-03,2.952000677912217010e-03,3.262126106125256761e-03,1.912278516946629061e-03
-1.987158616149971024e-01,1.614204035061428760e-05,3.246042752841193663e-03,2.039206157136818753e-03,5.697840165975004515e-05,3.138968047067602213e-03,-4.539602912851846092e-04,-4.014218833794254947e-04,-1.725575712851308390e-03,1.232413391134722147e+00,2.627134427213561121e-03,-5.316493094985280752e-04,1.590503172450205213e-03,-1.283007776303936587e-01,-2.123111223752096877e-01,-1.334588410858537997e-03,1.938841218325207698e-03,5.155976632156062354e-03,-1.503005976166498078e-03,-1.642451838959020916e-01,2.145954079242374645e-03,6.315072824036864485e-03,1.180603373456388114e-03,5.328778426533174175e-04,2.816874452439250588e-03,8.439792368154598384e-04,-1.608159537516276605e-01,2.366846730048188709e-03,9.112714541144921682e-04,8.840347958939686907e-04,1.136956379881876771e-03,2.542068175427987867e-03,1.405073613117287148e-03,-7.246154142175041148e-04,5.366547996995429297e-05,-1.371388407636762174e-01,1.187290435818306707e-03,-3.260799827811248792e-04,1.085407677271794675e-03,2.393619851850834705e-03,1.256871823153461526e-03,2.019637169727778615e-03,1.193891666108685230e-03,2.925037434999762462e-03,2.244034996094584856e-04,1.963231946996611080e-03,-5.826924371255238176e-04,1.615260225092667468e-03,3.831342910114093198e-03,2.277643060634523212e-03,1.851173541875547699e-03,-8.883476845075433635e-04,1.406910706972711641e-03,-3.174157393811061277e-04,9.434107462384119878e-04,2.074491525423323695e-03,3.548259289205526069e-03,2.009049095609281074e-04,-5.613236717903280840e-04,1.720421630373924040e-03,3.388225979094973742e-04,-8.254076175243233501e-04,-4.445225416966104028e-04,1.545606720164574609e-03,2.194239957130944985e-03,-3.905639899440579554e-04,1.273648476316479585e-03,-6.979915217583151747e-04,1.610252102833118382e-04,2.158385716001925362e-03,1.178784664306068374e-04,1.393329751826135644e-03,5.555590147770881476e-04,-5.777855261604788052e-05,3.166596239272578134e-03,1.636004981554089240e-03,1.134813225318136469e-03,5.392802780435632711e-04,5.105936745640900741e-04,1.189741010847349297e-03,3.310117871045910320e-03,-3.665233136162010432e-04,-8.913301177827482550e-04,7.364422732749934756e-04,2.032363604234263457e-03,2.237287254924647494e-03,2.485162421021883550e-03,2.499255451367280931e-03,2.653285265066840891e-03,1.827870607996904661e-03
